cluster	rank	gene	score	logfoldchange	pval	pval_adj
15	13	TYMS	12.765331268310547	5.8329997062683105	2.560602167344399e-37	4.970494607125099e-34
15	14	HMGN2	12.709341049194336	1.9045922756195068	5.247497754891766e-37	9.507066599129243e-34
15	15	TMSB4X	12.569915771484375	0.771087110042572	3.090540597948034e-36	4.940501840578575e-33
15	16	PTTG1	12.385119438171387	3.4507131576538086	3.146162462839723e-35	4.7500061716740174e-32
15	17	TPX2	12.365640640258789	5.621500015258789	4.010024076403887e-35	5.735600752650106e-32
15	18	NUSAP1	12.24045467376709	5.341554164886475	1.8897174648509927e-34	2.5677480912395288e-31
15	19	HMGB2	12.179637908935547	3.0039055347442627	3.990503385954576e-34	5.164091429366741e-31
15	20	ARHGDIB	11.952202796936035	0.835091769695282	6.322711131476038e-33	7.470695552564905e-30
16	1	CALD1	26.055335998535156	9.886555671691895	1.170505496552215e-149	3.180965737430299e-145
16	2	COL1A2	25.015701293945312	13.216168403625488	4.125496804424786e-138	5.605725057852399e-134
16	3	SPARC	24.884489059448242	9.05052375793457	1.0952989637507244e-136	9.921948212963229e-133
16	4	COL3A1	24.030418395996094	12.763252258300781	1.33771799351376e-127	9.088456047932484e-124
16	5	IGFBP7	24.01909065246582	7.796919822692871	1.7569679917558388e-127	9.549472428791335e-124
16	6	IFITM3	23.40637969970703	4.526081085205078	3.679914641078972e-121	1.6667560047660358e-117
16	7	TPM2	23.35527229309082	8.443134307861328	1.2182246508799865e-120	4.729496158902074e-117
16	8	COL6A2	23.317153930664062	7.370266914367676	2.9700263932582467e-120	1.0089179657898264e-116
16	9	COL1A1	23.27060890197754	14.899715423583984	8.800011742532175e-120	2.6572124346117154e-116
16	10	TIMP1	23.079565048217773	4.925609588623047	7.428195516718338e-118	2.0186864136233754e-114
16	11	MYL9	22.7817440032959	8.469447135925293	6.956575345768178e-115	1.7186535599690543e-111
16	12	CNN3	22.46706771850586	7.305698871612549	8.71602181522893e-112	1.9738884070888453e-108
16	13	LGALS1	22.018939971923828	3.439969778060913	1.8964857176034175e-107	3.435926390772698e-104
16	14	MGP	21.83001136779785	8.466038703918457	1.2039120760746804e-105	1.924559681141501e-102
16	15	IGFBP4	21.775684356689453	6.4141387939453125	3.94539779572038e-105	5.956673916472059e-102
16	16	TPM1	21.387746810913086	5.743012428283691	1.737490491593639e-101	2.485160084186775e-98
16	17	RARRES2	21.175704956054688	11.152046203613281	1.5996817683513867e-99	2.0701405588912992e-96
16	18	AEBP1	20.934513092041016	7.840893745422363	2.596998755137533e-97	2.9406682570674e-94
16	19	SERPINH1	20.862058639526367	6.174710273742676	1.1846235431334671e-96	1.287733176327804e-93
16	20	BGN	20.82139015197754	10.633213996887207	2.7703624120592884e-96	2.8956680350047393e-93
17	1	GNG11	20.446819305419922	8.986448287963867	6.412158399031285e-93	1.742568166520742e-88
17	2	IGFBP7	20.019262313842773	7.61915397644043	3.7421958743090995e-89	5.084895754011204e-85
17	3	SPARC	19.665042877197266	8.268479347229004	4.298018527835819e-86	3.8934317170822075e-82
17	4	IFI27	19.570125579833984	7.2931108474731445	2.779972591747589e-85	1.888713378833312e-81
17	5	EGFL7	19.557247161865234	9.26718807220459	3.578804027471485e-85	1.9451515650113013e-81
17	6	SPARCL1	19.531953811645508	9.951401710510254	5.874774144052411e-85	2.660881035646139e-81
17	7	IFITM3	19.47770118713379	4.590232849121094	1.6972953445467485e-84	6.589385469057491e-81
17	8	IGFBP4	19.194429397583008	6.713848114013672	4.119809087901664e-82	1.3994991471601953e-78
17	9	CRIP2	19.153730392456055	6.612241268157959	9.009667012189011e-82	2.7205190080360953e-78
17	10	HSPG2	19.029935836791992	9.90782356262207	9.637096066023195e-81	2.6189772269024634e-77
17	11	CAVIN1	18.93292999267578	7.957439422607422	6.1069113168378776e-80	1.5087401995126014e-76
17	12	S100A13	18.702312469482422	7.241308212280273	4.740401291304715e-78	9.909626576345917e-75
17	13	CD34	18.673002243041992	11.040196418762207	8.210588213395655e-78	1.593792466337431e-74
17	14	A2M	18.608476638793945	6.182641983032227	2.743096217911171e-77	4.969758854530266e-74
17	15	RAMP2	18.528696060180664	10.464136123657227	1.2118906276727193e-76	2.0583962311021137e-73
17	16	VWF	18.427438735961914	15.188531875610352	7.914195780452016e-76	1.194867691830911e-72
17	17	ESAM	18.38242530822754	9.387754440307617	1.8165960503371095e-75	2.5983060138926993e-72
17	18	MGP	18.323715209960938	8.330345153808594	5.353021922028055e-75	7.273686187651721e-72
17	19	PECAM1	18.17072868347168	5.00283670425415	8.802247561932658e-74	1.1390946654432473e-70
17	20	APP	17.99583625793457	5.327882766723633	2.1002461269802133e-72	2.594376761218831e-69
18	1	TPSAB1	18.991344451904297	16.789886474609375	2.011112321360165e-80	5.4653988445283846e-76
18	2	CPA3	18.682462692260742	15.026103973388672	6.877202110875639e-78	9.344742228257817e-74
18	3	TPSB2	18.373369216918945	15.43893051147461	2.1466339600159076e-75	1.944564149913077e-71
18	4	MS4A2	17.91054916381836	14.977123260498047	9.75685455054295e-72	6.6288069816388795e-68
18	5	CLU	17.344322204589844	8.224709510803223	2.177340217882891e-67	1.1834279552237088e-63
18	6	KIT	17.26659393310547	9.987039566040039	8.395406909798128e-67	3.8025596363445656e-63
18	7	VWA5A	17.00909423828125	7.5328450202941895	7.031666110726398e-65	2.7298936889300085e-61
18	8	GATA2	16.974679946899414	11.834023475646973	1.264435269674383e-64	4.295286611083879e-61
18	9	HPGDS	16.793981552124023	9.807632446289062	2.700981428221549e-63	8.155763477038758e-60
18	10	BACE2	16.249269485473633	7.960075855255127	2.2604304303390655e-59	6.142945737489444e-56
18	11	SLC18A2	15.900946617126465	12.912055015563965	6.241471880628576e-57	1.5419839984360197e-53
18	12	LTC4S	15.725534439086914	7.35203218460083	1.01093788438359e-55	2.289437328834037e-52
18	13	MALAT1	15.553354263305664	1.7910820245742798	1.5098662392639766e-54	3.15631730140291e-51
18	14	HDC	15.284481048583984	14.147285461425781	9.703346053743732e-53	1.8835580882609976e-49
18	15	AL157895.1	15.272660255432129	10.749898910522461	1.1632958429505038e-52	2.107581855201526e-49
18	16	CAPG	15.052506446838379	3.7166547775268555	3.323987404789927e-51	5.645792607035691e-48
18	17	VIM	14.789064407348633	2.3887927532196045	1.7233349360885597e-49	2.754902954302512e-46
18	18	CD9	14.277515411376953	5.36541223526001	3.0218299425101617e-46	4.32217107987664e-43
18	19	PTGS1	14.178338050842285	5.99039888381958	1.247661534038261e-45	1.6953224924511888e-42
18	20	IL1RL1	13.886943817138672	11.415771484375	7.60103607731763e-44	9.836464592246853e-41
19	1	IRF7	13.372228622436523	6.094339370727539	8.786793647468568e-41	2.387899041636058e-36
19	2	SERPINF1	13.05308723449707	7.633848667144775	6.102324098639315e-39	8.2918379852311e-35
19	3	GZMB	12.8995361328125	5.988659858703613	4.528170070642342e-38	4.101918327992543e-34
19	4	IRF8	12.830656051635742	6.596133708953857	1.1042498459795922e-37	7.502273453585349e-34
19	5	PLD4	12.648232460021973	7.711456298828125	1.1441938117964488e-36	6.218922205876058e-33
19	6	UGCG	12.546422958374023	5.923933982849121	4.1587760281371054e-36	1.8836482890108996e-32
19	7	TCF4	12.51744556427002	6.288105487823486	5.9932769411850446e-36	2.3267613450520682e-32
19	8	TSPAN13	12.42988395690918	7.55543851852417	1.7989469004118681e-35	6.111022620699115e-32
19	9	HERPUD1	12.389992713928223	3.982299327850342	2.9606909358772456e-35	8.939970763711115e-32
19	10	SPIB	12.258387565612793	6.733748435974121	1.5148484853260457e-34	4.116752243722062e-31
19	11	PPP1R14B	12.231118202209473	5.223032474517822	2.119992341069311e-34	5.067465219732505e-31
19	12	CCDC50	12.226731300354004	5.849227428436279	2.237620791757067e-34	5.067465219732505e-31
19	13	MAP1A	12.200106620788574	8.032106399536133	3.1041846249922226e-34	6.489178566829895e-31
19	14	LILRA4	12.04898738861084	11.387048721313477	1.9634642026108367e-33	3.811364512153721e-30
19	15	JCHAIN	11.989455223083496	5.337983131408691	4.035511375564306e-33	7.311270476155706e-30
19	16	PLAC8	11.961987495422363	4.628661632537842	5.620047005969677e-33	9.545649839639496e-30
19	17	APP	11.859124183654785	5.373540878295898	1.9298273265375314e-32	3.084999260351997e-29
19	18	ITM2C	11.782464981079102	4.576120853424072	4.806626676664774e-32	7.256938142502328e-29
19	19	C12orf75	11.76386547088623	3.9331839084625244	5.992673840071556e-32	8.571416014620242e-29
19	20	BCL11A	11.612337112426758	6.530380725860596	3.5672992904381965e-31	4.847246275847421e-28
