Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Endothelial/Fibroblast	GO:0060249	anatomical structure homeostasis	14/323	186/15651	0.0752688172043011	3.64715869369819	5.27202151148981	3.25426570258085e-05	0.00104908701123878	0.00104908701123878	HSPB1/LAMC1/CDH5/ITGB1/CD34/VCL/F2R/ESAM/CLDN5/GJA1/PECAM1/TJP1/WWTR1/COL3A1	14
Endothelial/Fibroblast	GO:0008360	regulation of cell shape	11/323	118/15651	0.0932203389830508	4.51700162669885	5.5667483357808	3.27430981073122e-05	0.00104961863932766	0.00104961863932766	PALMD/PTK2/CDC42EP1/KDR/PARVA/FBLIM1/EPS8/FN1/PLXND1/FERMT2/TPM1	11
Endothelial/Fibroblast	GO:0062042	regulation of cardiac epithelial to mesenchymal transition	4/323	10/15651	0.4	19.3820433436533	8.44067569053129	3.38961270459561e-05	0.00108051006102919	0.00108051006102919	ENG/TGFBR2/EMP2/JAG1	4
Endothelial/Fibroblast	GO:2000181	negative regulation of blood vessel morphogenesis	10/323	98/15651	0.102040816326531	4.94439881215644	5.68594242046393	3.42567396015591e-05	0.00108374802617215	0.00108374802617215	SERPINF1/ECSCR/HSPG2/COL4A2/CLDN5/EMILIN1/CTNND1/DCN/SPARC/PTPRM	10
Endothelial/Fibroblast	GO:0110053	regulation of actin filament organization	16/323	237/15651	0.0675105485232067	3.2712309440765	5.11438571576435	3.44677444519654e-05	0.00108374802617215	0.00108374802617215	RHOC/CDC42EP1/KANK2/NRP1/EPS8/GSN/ESAM/SYNPO/SPTBN1/CTTN/PFN2/FERMT2/DLC1/SORBS3/TPM1/TJP1	16
Endothelial/Fibroblast	GO:0061028	establishment of endothelial barrier	7/323	45/15651	0.155555555555556	7.5374613003096	6.37507462439717	3.4567497504965e-05	0.00108374802617215	0.00108374802617215	ROBO4/CDH5/VCL/CLDN5/PECAM1/TJP1/SOX18	7
Endothelial/Fibroblast	GO:0033627	cell adhesion mediated by integrin	9/323	79/15651	0.113924050632911	5.52020221812909	5.8467550364861	3.51594330893986e-05	0.00109628265141043	0.00109628265141043	PODXL/EFNA1/PTK2/PLPP3/ITGA5/ITGB1/ITGAV/EMILIN1/FBN1	9
Endothelial/Fibroblast	GO:1901343	negative regulation of vasculature development	10/323	99/15651	0.101010101010101	4.89445538981143	5.64269911687784	3.74197157794672e-05	0.00116041792520457	0.00116041792520457	SERPINF1/ECSCR/HSPG2/COL4A2/CLDN5/EMILIN1/CTNND1/DCN/SPARC/PTPRM	10
Endothelial/Fibroblast	GO:0090066	regulation of anatomical structure size	22/323	406/15651	0.0541871921182266	2.62564626576583	4.81771427272424	3.85236998426164e-05	0.00118819584487551	0.00118819584487551	JUP/AQP1/CDC42EP1/ITGA1/KANK2/MMP2/ITGB1/CAV1/NRP1/MAP1B/EPS8/GSN/F2R/ESAM/SPTBN1/CTTN/VIM/PFN2/PECAM1/FBN1/ECE1/BMPR2	22
Endothelial/Fibroblast	GO:0007409	axonogenesis	20/323	349/15651	0.0573065902578797	2.776797040638	4.87295188361968	3.99071801282643e-05	0.00122424930006385	0.00122424930006385	ROBO4/NFIB/EFNA1/JUP/PTK2/APP/NOTCH3/ENAH/THY1/NRP1/MAP1B/CTTN/PLXND1/VIM/PGRMC1/C12orf57/ECE1/BMPR2/PALLD/PTPRM	20
Endothelial/Fibroblast	GO:0009612	response to mechanical stimulus	14/323	190/15651	0.0736842105263158	3.57037640540981	5.17452420287322	4.11558912934737e-05	0.00124912508362	0.00124912508362	JUP/PTK2/COL1A1/AQP1/MMP2/MMP14/DDR2/MAP1B/GSN/PECAM1/FBN1/MDK/PTN/IGFBP2	14
Endothelial/Fibroblast	GO:0061448	connective tissue development	14/323	190/15651	0.0736842105263158	3.57037640540981	5.17452420287322	4.11558912934737e-05	0.00124912508362	0.00124912508362	NFIB/ACTA2/MGP/HYAL2/PDGFRB/TIMP1/CD34/TGFBR2/ACVRL1/LOXL2/NFIA/MDK/BMPR2/COL3A1	14
Endothelial/Fibroblast	GO:0010762	regulation of fibroblast migration	6/323	32/15651	0.1875	9.08533281733746	6.646024905944	4.24903743439429e-05	0.00127605303161336	0.00127605303161336	PTK2/ACTA2/HYAL2/ITGB1/DDR2/AKAP12	6
Endothelial/Fibroblast	GO:0045601	regulation of endothelial cell differentiation	6/323	32/15651	0.1875	9.08533281733746	6.646024905944	4.24903743439429e-05	0.00127605303161336	0.00127605303161336	NOTCH4/CDH5/VCL/ACVRL1/CLDN5/JAG1	6
Endothelial/Fibroblast	GO:0051492	regulation of stress fiber assembly	9/323	81/15651	0.111111111111111	5.38390092879257	5.74215115293031	4.29890323112575e-05	0.00128426920611537	0.00128426920611537	RHOC/NRP1/SYNPO/PFN2/FERMT2/DLC1/SORBS3/TPM1/TJP1	9
Endothelial/Fibroblast	GO:1905314	semi-lunar valve development	7/323	47/15651	0.148936170212766	7.21671826625387	6.19594894558085	4.62443723191187e-05	0.00137432493985881	0.00137432493985881	EFNA1/TGFBR2/EMILIN1/CDH11/JAG1/TIE1/BMPR2	7
Endothelial/Fibroblast	GO:0030510	regulation of BMP signaling pathway	9/323	83/15651	0.108433734939759	5.25416837629154	5.64095968454324	5.22434916734169e-05	0.00154456665019957	0.00154456665019957	CDH5/CRIM1/ENG/KDR/CAV1/ACVRL1/FSTL1/NBL1/FBN1	9
Endothelial/Fibroblast	GO:0097529	myeloid leukocyte migration	14/323	195/15651	0.0717948717948718	3.47882829245058	5.05627727617038	5.46843710721634e-05	0.00160839701720497	0.00160839701720497	PTK2/FLT1/APP/CD81/PPIB/MMP2/MMP14/EMP2/LGALS3/RARRES2/EMILIN1/NBL1/PECAM1/MDK	14
Endothelial/Fibroblast	GO:1905477	positive regulation of protein localization to membrane	9/323	84/15651	0.107142857142857	5.19161875276426	5.59158126693759	5.74673116601978e-05	0.0016815819504261	0.0016815819504261	LRP1/LAMC1/CD81/ITGB1/LGALS3/RAMP3/LAMB1/SPTBN1/PGRMC1	9
Endothelial/Fibroblast	GO:0043114	regulation of vascular permeability	7/323	49/15651	0.142857142857143	6.92215833701902	6.0270334823543	6.0972123592715e-05	0.00175485415466036	0.00175485415466036	CDH5/PLVAP/AKAP12/CLDN5/FERMT2/RAMP2/TJP1	7
Endothelial/Fibroblast	GO:0003170	heart valve development	8/323	66/15651	0.121212121212121	5.87334646777371	5.75919175885096	6.12015381663882e-05	0.00175485415466036	0.00175485415466036	EFNA1/SOX4/TGFBR2/EMILIN1/CDH11/JAG1/TIE1/BMPR2	8
Endothelial/Fibroblast	GO:0030193	regulation of blood coagulation	8/323	66/15651	0.121212121212121	5.87334646777371	5.75919175885096	6.12015381663882e-05	0.00175485415466036	0.00175485415466036	PDGFRA/SERPING1/CAV1/PLAT/SERPINE2/F2R/EMILIN1/TFPI	8
Endothelial/Fibroblast	GO:0120193	tight junction organization	8/323	66/15651	0.121212121212121	5.87334646777371	5.75919175885096	6.12015381663882e-05	0.00175485415466036	0.00175485415466036	CDH5/ACVRL1/ESAM/CLDN5/RAB13/PECAM1/RAMP2/TJP1	8
Endothelial/Fibroblast	GO:0090288	negative regulation of cellular response to growth factor stimulus	9/323	85/15651	0.105882352941176	5.13054088508468	5.54298318726015	6.31245469434244e-05	0.00178694601604939	0.00178694601604939	CRIM1/CAV1/NR2F2/EMILIN1/DCN/NBL1/MMRN2/FBN1/SPRY1	9
Endothelial/Fibroblast	GO:0040008	regulation of growth	23/323	450/15651	0.0511111111111111	2.47659442724458	4.61367595926642	6.32602690574792e-05	0.00178694601604939	0.00178694601604939	MEG3/LTBP4/JUP/APP/HYAL2/PPIB/FHL1/MMP14/NRP1/IGFBP5/INSR/MAP1B/CCDC85B/MT1E/FRZB/ACVRL1/CTTN/CRYAB/IGFBP7/VIM/GJA1/ADAM15/BMPR2	23
Endothelial/Fibroblast	GO:0048667	cell morphogenesis involved in neuron differentiation	23/323	450/15651	0.0511111111111111	2.47659442724458	4.61367595926642	6.32602690574792e-05	0.00178694601604939	0.00178694601604939	ROBO4/NFIB/EFNA1/JUP/PTK2/FZD4/APP/NOTCH3/ENAH/THY1/NRP1/SDC2/MAP1B/CTTN/PLXND1/VIM/PGRMC1/C12orf57/ECE1/BMPR2/PTN/PALLD/PTPRM	23
Endothelial/Fibroblast	GO:0030509	BMP signaling pathway	11/323	127/15651	0.0866141732283465	4.19689914921625	5.25103200996092	6.45798314326349e-05	0.00180633587330693	0.00180633587330693	CDH5/CRIM1/ENG/KDR/CAV1/ACVRL1/FSTL1/NFIA/NBL1/FBN1/BMPR2	11
Endothelial/Fibroblast	GO:0051216	cartilage development	11/323	127/15651	0.0866141732283465	4.19689914921625	5.25103200996092	6.45798314326349e-05	0.00180633587330693	0.00180633587330693	NFIB/MGP/HYAL2/TIMP1/TGFBR2/ACVRL1/LOXL2/NFIA/MDK/BMPR2/COL3A1	11
Endothelial/Fibroblast	GO:1900046	regulation of hemostasis	8/323	67/15651	0.119402985074627	5.785684580195	5.6984624274279	6.82699302951405e-05	0.00190023523055645	0.00190023523055645	PDGFRA/SERPING1/CAV1/PLAT/SERPINE2/F2R/EMILIN1/TFPI	8
Endothelial/Fibroblast	GO:0035023	regulation of Rho protein signal transduction	9/323	87/15651	0.103448275862069	5.01259741646205	5.44804003927208	7.58540861500149e-05	0.00209505095713334	0.00209505095713334	KANK2/NRP1/EPS8/DOCK9/F2R/HEG1/FERMT2/DLC1/COL3A1	9
Endothelial/Fibroblast	GO:0030324	lung development	8/323	68/15651	0.117647058823529	5.70060098342743	5.63894676181058	7.60034258896952e-05	0.00209505095713334	0.00209505095713334	NFIB/RCN3/IGFBP5/TCF21/EPAS1/FBN1/BMPR2/COL3A1	8
Endothelial/Fibroblast	GO:0044403	biological process involved in symbiotic interaction	13/323	177/15651	0.0734463276836158	3.55884976649	4.96987896045629	7.98122983501739e-05	0.00218946622301006	0.00218946622301006	CAV2/LRP1/NECTIN2/CD81/HYAL2/ITGA5/ITGB1/CAV1/NRP1/INSR/FN1/ITGAV/LGALS1	13
Endothelial/Fibroblast	GO:0110020	regulation of actomyosin structure organization	9/323	88/15651	0.102272727272727	4.95563608218407	5.40165314291657	8.2987148822809e-05	0.002265668283172	0.002265668283172	RHOC/NRP1/SYNPO/PFN2/FERMT2/DLC1/SORBS3/TPM1/TJP1	9
Endothelial/Fibroblast	GO:0051493	regulation of cytoskeleton organization	24/323	490/15651	0.0489795918367347	2.37331142983509	4.48351716739323	8.52543067079751e-05	0.00231648130512241	0.00231648130512241	PDGFRA/RHOC/LRP1/PTK2/CDH5/CDC42EP1/KANK2/PDGFRB/NRP1/CLIC4/MAP1B/EPS8/GSN/FSCN1/ESAM/SYNPO/SPTBN1/CTTN/PFN2/FERMT2/DLC1/SORBS3/TPM1/TJP1	24
Endothelial/Fibroblast	GO:0010715	regulation of extracellular matrix disassembly	5/323	23/15651	0.217391304347826	10.5337192085072	6.64186829820417	8.99534926296851e-05	0.0023903021822713	0.0023903021822713	LRP1/CST3/DDR2/TIMP3/FSCN1	5
Endothelial/Fibroblast	GO:0150105	protein localization to cell-cell junction	5/323	23/15651	0.217391304347826	10.5337192085072	6.64186829820417	8.99534926296851e-05	0.0023903021822713	0.0023903021822713	CDH5/VCL/CTNND1/PECAM1/TJP1	5
Endothelial/Fibroblast	GO:0010596	negative regulation of endothelial cell migration	7/323	52/15651	0.134615384615385	6.52280304834484	5.79066625253607	9.00657148945547e-05	0.0023903021822713	0.0023903021822713	SERPINF1/JUP/NR2F2/ACVRL1/DCN/MMRN2/PTPRM	7
Endothelial/Fibroblast	GO:0014910	regulation of smooth muscle cell migration	7/323	52/15651	0.134615384615385	6.52280304834484	5.79066625253607	9.00657148945547e-05	0.0023903021822713	0.0023903021822713	LRP1/PDGFRB/NRP1/IGFBP5/DDR2/TPM1/MDK	7
Endothelial/Fibroblast	GO:0060411	cardiac septum morphogenesis	7/323	52/15651	0.134615384615385	6.52280304834484	5.79066625253607	9.00657148945547e-05	0.0023903021822713	0.0023903021822713	SOX4/ENG/PARVA/TGFBR2/NRP1/JAG1/BMPR2	7
Endothelial/Fibroblast	GO:1902905	positive regulation of supramolecular fiber organization	12/323	155/15651	0.0774193548387097	3.75136322780385	4.997118635665	9.05376796792579e-05	0.0023917037048604	0.0023917037048604	RHOC/APP/CDC42EP1/NRP1/MAP1B/GSN/SYNPO/CTTN/PFN2/FERMT2/SORBS3/TPM1	12
Endothelial/Fibroblast	GO:0030323	respiratory tube development	8/323	70/15651	0.114285714285714	5.53772666961521	5.52338574844235	9.36604078828907e-05	0.00246279395105887	0.00246279395105887	NFIB/RCN3/IGFBP5/TCF21/EPAS1/FBN1/BMPR2/COL3A1	8
Endothelial/Fibroblast	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	7/323	53/15651	0.132075471698113	6.3997312927157	5.71598804201075	0.000101957986176091	0.00266868013358154	0.00266868013358154	RGS5/EFEMP2/MMP2/IGFBP5/DDR2/GJA1/TPM1	7
Endothelial/Fibroblast	GO:0071772	response to BMP	11/323	134/15651	0.082089552238806	3.97765814888406	5.02503443629281	0.000105033630057503	0.00272419042321868	0.00272419042321868	CDH5/CRIM1/ENG/KDR/CAV1/ACVRL1/FSTL1/NFIA/NBL1/FBN1/BMPR2	11
Endothelial/Fibroblast	GO:0071773	cellular response to BMP stimulus	11/323	134/15651	0.082089552238806	3.97765814888406	5.02503443629281	0.000105033630057503	0.00272419042321868	0.00272419042321868	CDH5/CRIM1/ENG/KDR/CAV1/ACVRL1/FSTL1/NFIA/NBL1/FBN1/BMPR2	11
Endothelial/Fibroblast	GO:0007411	axon guidance	13/323	182/15651	0.0714285714285714	3.46107916850951	4.84781284307592	0.000105905627648251	0.00273437787946117	0.00273437787946117	ROBO4/NFIB/EFNA1/PTK2/APP/NOTCH3/ENAH/NRP1/PGRMC1/ECE1/BMPR2/PALLD/PTPRM	13
Endothelial/Fibroblast	GO:0034109	homotypic cell-cell adhesion	9/323	91/15651	0.0989010989010989	4.79226346409009	5.26659700715787	0.0001078532606852	0.00277212029490878	0.00277212029490878	PDGFRA/JUP/HSPB1/PLPP3/MYL9/CSRP1/SERPINE2/VCL/IL6ST	9
Endothelial/Fibroblast	GO:0001946	lymphangiogenesis	4/323	13/15651	0.307692307692308	14.9092641105025	7.28284239429721	0.000109877676888722	0.00281148889832756	0.00281148889832756	ACVRL1/TIE1/SOX18/BMPR2	4
Endothelial/Fibroblast	GO:0097485	neuron projection guidance	13/323	183/15651	0.0710382513661202	3.44216616758869	4.82391181418592	0.00011192703009694	0.00285114122202295	0.00285114122202295	ROBO4/NFIB/EFNA1/PTK2/APP/NOTCH3/ENAH/NRP1/PGRMC1/ECE1/BMPR2/PALLD/PTPRM	13
Endothelial/Fibroblast	GO:0003208	cardiac ventricle morphogenesis	7/323	54/15651	0.12962962962963	6.281217750258	5.64320860245216	0.000115096737673685	0.00290593798746038	0.00290593798746038	SOX4/ENG/TGFBR2/CPE/JAG1/TPM1/FKBP1A	7
Endothelial/Fibroblast	GO:1990874	vascular associated smooth muscle cell proliferation	7/323	54/15651	0.12962962962963	6.281217750258	5.64320860245216	0.000115096737673685	0.00290593798746038	0.00290593798746038	RGS5/EFEMP2/MMP2/IGFBP5/DDR2/GJA1/TPM1	7
Endothelial/Fibroblast	GO:0003180	aortic valve morphogenesis	6/323	38/15651	0.157894736842105	7.65080658302102	5.9585230357626	0.000116645448375163	0.002932065764003	0.00293206576400299	EFNA1/TGFBR2/EMILIN1/CDH11/JAG1/TIE1	6
Endothelial/Fibroblast	GO:0050920	regulation of chemotaxis	13/323	185/15651	0.0702702702702703	3.40495356037152	4.77660404510763	0.000124861824957369	0.00312483146143311	0.00312483146143311	PDGFRA/HSPB1/PTK2/APP/KDR/PDGFRB/NRP1/CTTN/RARRES2/NBL1/MDK/BMPR2/PTN	13
Endothelial/Fibroblast	GO:0045861	negative regulation of proteolysis	7/323	55/15651	0.127272727272727	6.1670137911624	5.57224288612197	0.000129578363585019	0.00322870804635859	0.00322870804635859	CST3/TIMP1/PLAT/SERPINE2/TIMP2/TIMP3/TMEM98	7
Endothelial/Fibroblast	GO:0032231	regulation of actin filament bundle assembly	9/323	95/15651	0.0947368421052632	4.59048394981261	5.09543787982629	0.000150458737416269	0.00373268502477056	0.00373268502477056	RHOC/NRP1/SYNPO/PFN2/FERMT2/DLC1/SORBS3/TPM1/TJP1	9
Endothelial/Fibroblast	GO:0051701	biological process involved in interaction with host	12/323	164/15651	0.0731707317073171	3.54549573359511	4.75692533278821	0.00015489743129672	0.00382616771852418	0.00382616771852418	CAV2/LRP1/NECTIN2/CD81/HYAL2/ITGA5/ITGB1/CAV1/NRP1/INSR/ITGAV/LGALS1	12
Endothelial/Fibroblast	GO:1905521	regulation of macrophage migration	6/323	40/15651	0.15	7.26826625386997	5.76205972505172	0.000156656455629274	0.00385293851646827	0.00385293851646827	PTK2/CD81/MMP14/RARRES2/EMILIN1/MDK	6
Endothelial/Fibroblast	GO:0010812	negative regulation of cell-substrate adhesion	7/323	57/15651	0.12280701754386	5.95062734234968	5.43543848782324	0.000162979078852603	0.00399123872932597	0.00399123872932597	FZD4/MMP14/ACVRL1/JAG1/DLC1/ADAM15/ACTN4	7
Endothelial/Fibroblast	GO:0048660	regulation of smooth muscle cell proliferation	10/323	119/15651	0.0840336134453782	4.0718578453053	4.88288605867622	0.00017778998228989	0.00431689208062176	0.00431689208062176	RGS5/NOTCH3/PDGFRB/EFEMP2/MMP2/IGFBP5/DDR2/GJA1/TPM1/BMPR2	10
Endothelial/Fibroblast	GO:0072006	nephron development	10/323	119/15651	0.0840336134453782	4.0718578453053	4.88288605867622	0.00017778998228989	0.00431689208062176	0.00431689208062176	PODXL/PDGFRA/ACTA2/AQP1/NOTCH3/PDGFRB/CD34/TCF21/JAG1/PECAM1	10
Endothelial/Fibroblast	GO:0010712	regulation of collagen metabolic process	6/323	41/15651	0.146341463414634	7.09099146719021	5.6688394092021	0.000180360986613864	0.00436076182041825	0.00436076182041825	CST3/ITGB1/DDR2/F2R/EMILIN1/VIM	6
Endothelial/Fibroblast	GO:0006956	complement activation	7/323	58/15651	0.120689655172414	5.84803031920572	5.36945455201314	0.000182114379568575	0.00438457658151176	0.00438457658151176	SERPING1/A2M/CD59/C1S/CFH/C1R/COLEC11	7
Endothelial/Fibroblast	GO:0090090	negative regulation of canonical Wnt signaling pathway	10/323	120/15651	0.0833333333333333	4.03792569659443	4.8493524179877	0.000190471457938974	0.00456651318907474	0.00456651318907474	IGFBP4/IGFBP6/APP/CAV1/DKK3/FRZB/MDK/RBMS3/WWTR1/IGFBP2	10
Endothelial/Fibroblast	GO:0001974	blood vessel remodeling	5/323	27/15651	0.185185185185185	8.97316821465428	6.0191113825286	0.000201683925827727	0.00481509824591217	0.00481509824591217	CST3/BGN/ACVRL1/EPAS1/BMPR2	5
Endothelial/Fibroblast	GO:0048659	smooth muscle cell proliferation	10/323	121/15651	0.0826446280991736	4.00455440984571	4.81618007500109	0.000203904866374258	0.00484783819804799	0.00484783819804799	RGS5/NOTCH3/PDGFRB/EFEMP2/MMP2/IGFBP5/DDR2/GJA1/TPM1/BMPR2	10
Endothelial/Fibroblast	GO:0030574	collagen catabolic process	6/323	42/15651	0.142857142857143	6.92215833701902	5.57869740992136	0.000206809575634863	0.00489649559573664	0.00489649559573664	CST3/MMP2/ITGB1/MMP14/ADAM15/MRC2	6
Endothelial/Fibroblast	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	10/323	122/15651	0.0819672131147541	3.97173019337157	4.78336182735108	0.000218125244740626	0.0051430687871488	0.0051430687871488	LTBP4/TSC22D1/ENG/DKK3/NREP/TGFB1I1/EMILIN1/FBN1/SPRY1/FKBP1A	10
Endothelial/Fibroblast	GO:0032233	positive regulation of actin filament bundle assembly	7/323	60/15651	0.116666666666667	5.6530959752322	5.24199178599661	0.000225831235849553	0.00530285198254136	0.00530285198254136	RHOC/NRP1/SYNPO/PFN2/FERMT2/SORBS3/TPM1	7
Endothelial/Fibroblast	GO:0030168	platelet activation	10/323	123/15651	0.0813008130081301	3.93943970399456	4.7508906753463	0.000233168767547891	0.00545270896568962	0.00545270896568962	PDGFRA/HSPB1/MYL9/CSRP1/SERPINE2/VWF/VCL/F2R/IL6ST/COL3A1	10
Endothelial/Fibroblast	GO:0008217	regulation of blood pressure	11/323	147/15651	0.0748299319727891	3.62589246224806	4.64332850691832	0.000238443639959528	0.00555330371269007	0.00555330371269007	ENG/COL1A2/NR2F2/ACVRL1/F2R/RARRES2/EMILIN1/RAMP2/TPM1/ECE1/BMPR2	11
Endothelial/Fibroblast	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	5/323	28/15651	0.178571428571429	8.65269792127377	5.88338211680216	0.000241411517906647	0.00559956959827369	0.00559956959827369	TMEM204/ITGA5/NRP1/EMILIN1/MMRN2	5
Endothelial/Fibroblast	GO:0030048	actin filament-based movement	10/323	125/15651	0.08	3.87640866873065	4.68696262930447	0.00026587572894784	0.00607829701850256	0.00607829701850256	JUP/ACTA2/PARVA/CAV1/GSN/EMP2/GJA1/ACTN4/TPM1/MYO1B	10
Endothelial/Fibroblast	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	10/323	125/15651	0.08	3.87640866873065	4.68696262930447	0.00026587572894784	0.00607829701850256	0.00607829701850256	LTBP4/TSC22D1/ENG/DKK3/NREP/TGFB1I1/EMILIN1/FBN1/SPRY1/FKBP1A	10
Endothelial/Fibroblast	GO:0036303	lymph vessel morphogenesis	4/323	16/15651	0.25	12.1137770897833	6.4563700856242	0.000266311646446835	0.00607829701850256	0.00607829701850256	ACVRL1/TIE1/SOX18/BMPR2	4
Endothelial/Fibroblast	GO:1903909	regulation of receptor clustering	4/323	16/15651	0.25	12.1137770897833	6.4563700856242	0.000266311646446835	0.00607829701850256	0.00607829701850256	LAMC1/CD81/GSN/LAMB1	4
Endothelial/Fibroblast	GO:0030178	negative regulation of Wnt signaling pathway	11/323	149/15651	0.0738255033557047	3.57722276476822	4.58845960829364	0.000268177414385714	0.00608707289841239	0.00608707289841239	IGFBP4/IGFBP6/LRP1/APP/CAV1/DKK3/FRZB/MDK/RBMS3/WWTR1/IGFBP2	11
Endothelial/Fibroblast	GO:0070613	regulation of protein processing	6/323	44/15651	0.136363636363636	6.60751477624543	5.40695476129646	0.000268829717910957	0.00608707289841239	0.00608707289841239	MMP14/PLAT/SERPINE2/GSN/CLEC3B/TMEM98	6
Endothelial/Fibroblast	GO:0031346	positive regulation of cell projection organization	17/323	312/15651	0.0544871794871795	2.64018218623482	4.24801997590563	0.000273856609195934	0.00617638660898023	0.00617638660898023	SERPINF1/JUP/FZD4/CDC42EP1/ENC1/NRP1/DDR2/MAP1B/EPS8/FSCN1/PLXND1/DPYSL3/VIM/MDK/ITGA6/BMPR2/PTN	17
Endothelial/Fibroblast	GO:0071674	mononuclear cell migration	13/323	201/15651	0.0646766169154229	3.13391248093896	4.42003874837391	0.000283353500489689	0.0063215647995837	0.0063215647995837	PTK2/FLT1/APP/CD81/MMP2/MMP14/EPS8/LGALS3/RARRES2/EMILIN1/NBL1/PECAM1/MDK	13
Endothelial/Fibroblast	GO:0007565	female pregnancy	10/323	126/15651	0.0793650793650794	3.84564352056612	4.655492685003	0.000283617348176205	0.0063215647995837	0.0063215647995837	ITGA5/MMP2/TIMP1/IGFBP5/EMP2/IGFBP7/GJA1/MAGED2/PTN/IGFBP2	10
Endothelial/Fibroblast	GO:0031623	receptor internalization	10/323	126/15651	0.0793650793650794	3.84564352056612	4.655492685003	0.000283617348176205	0.0063215647995837	0.0063215647995837	CD63/LRP1/APP/CD81/ITGB1/CAV1/INSR/CALCRL/RAMP3/RAMP2	10
Endothelial/Fibroblast	GO:0060541	respiratory system development	8/323	82/15651	0.0975609756097561	4.72732764479348	4.91235589563785	0.000285532159356166	0.00633948054975207	0.00633948054975207	NFIB/RCN3/IGFBP5/TCF21/EPAS1/FBN1/BMPR2/COL3A1	8
Endothelial/Fibroblast	GO:0045926	negative regulation of growth	12/323	176/15651	0.0681818181818182	3.30375738812271	4.46162877355281	0.000298677740631857	0.00660564026374176	0.00660564026374176	MEG3/HYAL2/FHL1/IGFBP5/CCDC85B/MT1E/FRZB/ACVRL1/CRYAB/GJA1/ADAM15/BMPR2	12
Endothelial/Fibroblast	GO:1901888	regulation of cell junction assembly	15/323	257/15651	0.0583657587548638	2.82811916492995	4.28954282855306	0.000301340719124694	0.00663880364218341	0.0066388036421834	PTK2/APP/KDR/CAV1/MMP14/THY1/NRP1/SDC2/MAP1B/VCL/ACVRL1/CLDN5/FERMT2/DLC1/TJP1	15
Endothelial/Fibroblast	GO:0006979	response to oxidative stress	19/323	375/15651	0.0506666666666667	2.45505882352941	4.14006391718432	0.000305848423385577	0.0067093907590097	0.00670939075900969	PDGFRA/PDLIM1/PSMB5/PXDN/COL1A1/AQP1/HYAL2/RBPMS/MMP2/MSRB3/MMP14/SELENON/DDR2/MAP1LC3A/CRYAB/SOD3/FBN1/TPM1/SELENOP	19
Endothelial/Fibroblast	GO:0140962	multicellular organismal-level chemical homeostasis	7/323	63/15651	0.111111111111111	5.38390092879257	5.06117662315395	0.000306896422730727	0.0067093907590097	0.00670939075900969	AQP1/HYAL2/SLC40A1/RCN3/ADGRF5/CYBRD1/ADCY4	7
Endothelial/Fibroblast	GO:0001558	regulation of cell growth	18/323	346/15651	0.0520231213872832	2.52078598400115	4.15245724928711	0.000319915269515969	0.00696731499182489	0.00696731499182489	MEG3/LTBP4/JUP/HYAL2/FHL1/MMP14/NRP1/MAP1B/CCDC85B/FRZB/ACVRL1/CTTN/CRYAB/IGFBP7/VIM/GJA1/ADAM15/BMPR2	18
Endothelial/Fibroblast	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	10/323	128/15651	0.078125	3.78555534055728	4.59350965259844	0.000322081291875671	0.00698781692563719	0.00698781692563719	LRP1/CRIM1/ENG/CAV1/DKK3/EMILIN1/NBL1/FBN1/SPRY1/FKBP1A	10
Endothelial/Fibroblast	GO:0022604	regulation of cell morphogenesis	13/323	204/15651	0.0637254901960784	3.08782553268986	4.35715391072947	0.000327072202633743	0.00704742235084403	0.00704742235084403	PALMD/PTK2/FZD4/CDC42EP1/KDR/PARVA/FBLIM1/EPS8/FN1/PLXND1/FERMT2/TPM1/SPARC	13
Endothelial/Fibroblast	GO:0006898	receptor-mediated endocytosis	15/323	259/15651	0.0579150579150579	2.8062804068996	4.25503573733525	0.000327298794772812	0.00704742235084403	0.00704742235084403	CAV2/CD63/LRP1/APP/PDLIM7/CD81/ITGB1/CAV1/INSR/HSPG2/CALCRL/RAMP3/CTTN/RAMP2/MRC2	15
Endothelial/Fibroblast	GO:0007163	establishment or maintenance of cell polarity	12/323	178/15651	0.0674157303370786	3.26663651859324	4.41489425822078	0.000331226374898913	0.00710517930516239	0.00710517930516239	PDLIM1/PTK2/CDH5/AQP1/PARVA/ITGB1/CLIC4/GSN/DST/FSCN1/GJA1/LMNA	12
Endothelial/Fibroblast	GO:1903829	positive regulation of protein localization	21/323	440/15651	0.0477272727272727	2.3126301716859	4.05420331017266	0.000334100601109912	0.00713999262147251	0.00713999262147251	JUP/LRP1/LAMC1/APP/SOX4/CD81/HYAL2/YWHAE/ITGB1/EPB41L2/LGALS3/RAMP3/LAMB1/SPTBN1/VIM/FERMT2/CTNND1/PGRMC1/PECAM1/LEPROT/WWTR1	21
Endothelial/Fibroblast	GO:0003231	cardiac ventricle development	8/323	84/15651	0.0952380952380952	4.61477222467935	4.82207324853528	0.000337042491514129	0.00717598677828216	0.00717598677828216	SOX4/ENG/TGFBR2/CPE/JAG1/TPM1/FKBP1A/BMPR2	8
