Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
T/NK	R-HSA-9664433	Leishmania parasite growth and survival	8/256	76/10248	0.105263157894737	4.21381578947368	4.50108006870797	0.000590742662353523	0.0100968741749712	0.0100968741749712	CD247/FGR/CD3G/MYH9/FCGR3A/GNG2/FYN/CALM1	8
T/NK	R-HSA-9658195	Leishmania infection	12/256	159/10248	0.0754716981132075	3.02122641509434	4.11132306367742	0.000628853037908246	0.0100968741749712	0.0100968741749712	CD247/HSP90AB1/TXNIP/FGR/CD3G/MYH9/WIPF1/JUN/FCGR3A/GNG2/FYN/CALM1	12
T/NK	R-HSA-9824443	Parasitic Infection Pathways	12/256	159/10248	0.0754716981132075	3.02122641509434	4.11132306367742	0.000628853037908246	0.0100968741749712	0.0100968741749712	CD247/HSP90AB1/TXNIP/FGR/CD3G/MYH9/WIPF1/JUN/FCGR3A/GNG2/FYN/CALM1	12
T/NK	R-HSA-9664407	Parasite infection	7/256	59/10248	0.11864406779661	4.74947033898305	4.62298287997771	0.000629535396823007	0.0100968741749712	0.0100968741749712	CD247/FGR/CD3G/MYH9/WIPF1/FCGR3A/FYN	7
T/NK	R-HSA-9664417	Leishmania phagocytosis	7/256	59/10248	0.11864406779661	4.74947033898305	4.62298287997771	0.000629535396823007	0.0100968741749712	0.0100968741749712	CD247/FGR/CD3G/MYH9/WIPF1/FCGR3A/FYN	7
T/NK	R-HSA-9664422	FCGR3A-mediated phagocytosis	7/256	59/10248	0.11864406779661	4.74947033898305	4.62298287997771	0.000629535396823007	0.0100968741749712	0.0100968741749712	CD247/FGR/CD3G/MYH9/WIPF1/FCGR3A/FYN	7
T/NK	R-HSA-72702	Ribosomal scanning and start codon recognition	7/256	59/10248	0.11864406779661	4.74947033898305	4.62298287997771	0.000629535396823007	0.0100968741749712	0.0100968741749712	FAU/EIF3F/EIF4B/EIF2S3/EIF3L/EIF3H/EIF3E	7
T/NK	R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	9/256	96/10248	0.09375	3.7529296875	4.33757572046532	0.000641826021716825	0.0100968741749712	0.0100968741749712	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	9
T/NK	R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	9/256	96/10248	0.09375	3.7529296875	4.33757572046532	0.000641826021716825	0.0100968741749712	0.0100968741749712	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	9
T/NK	R-HSA-975871	MyD88 cascade initiated on plasma membrane	9/256	96/10248	0.09375	3.7529296875	4.33757572046532	0.000641826021716825	0.0100968741749712	0.0100968741749712	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	9
T/NK	R-HSA-8863795	Downregulation of ERBB2 signaling	5/256	29/10248	0.172413793103448	6.90193965517241	5.09426698539219	0.000679671193848549	0.0104978305304426	0.0104978305304426	UBA52/HSP90AA1/MATK/UBB/UBC	5
T/NK	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	5/256	29/10248	0.172413793103448	6.90193965517241	5.09426698539219	0.000679671193848549	0.0104978305304426	0.0104978305304426	HLA-E/HLA-C/HLA-B/B2M/HLA-A	5
T/NK	R-HSA-9705683	SARS-CoV-2-host interactions	13/256	185/10248	0.0702702702702703	2.81300675675676	3.98303101858323	0.000742632507941409	0.0113669606395717	0.0113669606395717	HSP90AB1/UBA52/HSP90AA1/HLA-E/FAU/UBB/G3BP2/HLA-C/HLA-B/SNRPD2/B2M/UBC/HLA-A	13
T/NK	R-HSA-2029482	Regulation of actin dynamics for phagocytic cup formation	7/256	61/10248	0.114754098360656	4.59375	4.50590223474822	0.000771700161238023	0.0117064158387804	0.0117064158387804	CD247/HSP90AB1/HSP90AA1/CD3G/MYH9/WIPF1/FCGR3A	7
T/NK	R-HSA-9825892	Regulation of MITF-M-dependent genes involved in cell cycle and proliferation	4/256	18/10248	0.222222222222222	8.89583333333333	5.36646802888853	0.00088291064864152	0.013274913203911	0.013274913203911	HINT1/CDC25B/LEF1/TCF7	4
T/NK	R-HSA-450294	MAP kinase activation	7/256	63/10248	0.111111111111111	4.44791666666667	4.39378353294076	0.000938123571762418	0.0139813328809153	0.0139813328809153	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/FOS	7
T/NK	R-HSA-9918487	Dengue Virus Genome Translation and Replication	8/256	82/10248	0.0975609756097561	3.90548780487805	4.22807875834347	0.000982024692496218	0.0145083474134876	0.0145083474134876	UBA52/NACA/UBB/HSPA8/UBC/BTF3/PABPC1/SUN2	8
T/NK	R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	9/256	102/10248	0.0882352941176471	3.53216911764706	4.1137462820416	0.000996012068404237	0.0145881422777483	0.0145881422777483	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	9
T/NK	R-HSA-9679506	SARS-CoV Infections	21/256	399/10248	0.0526315789473684	2.10690789473684	3.60989028088252	0.00102197560013133	0.0146341709349994	0.0146341709349994	HSP90AB1/UBA52/HSP90AA1/HLA-E/EEF1A1/FAU/UBB/G3BP2/NR3C1/HNRNPA1/HLA-C/S1PR1/HLA-B/SNRPD2/B2M/UBC/NPM1/DDX5/HLA-A/RCAN3/NFKBIA	21
T/NK	R-HSA-162906	HIV Infection	14/256	216/10248	0.0648148148148148	2.59461805555556	3.79124568586818	0.00103927078327321	0.0146341709349994	0.0146341709349994	CD247/UBA52/APOBEC3G/UBB/CXCR4/LCK/CD28/B2M/UBC/PSIP1/NPM1/HLA-A/FYN/CD8B	14
T/NK	R-HSA-69231	Cyclin D associated events in G1	6/256	47/10248	0.127659574468085	5.11037234042553	4.52064972477424	0.00104222170873157	0.0146341709349994	0.0146341709349994	UBA52/UBB/CCND3/UBC/RBL2/CDKN1B	6
T/NK	R-HSA-69236	G1 Phase	6/256	47/10248	0.127659574468085	5.11037234042553	4.52064972477424	0.00104222170873157	0.0146341709349994	0.0146341709349994	UBA52/UBB/CCND3/UBC/RBL2/CDKN1B	6
T/NK	R-HSA-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	6/256	47/10248	0.127659574468085	5.11037234042553	4.52064972477424	0.00104222170873157	0.0146341709349994	0.0146341709349994	UBA52/UBB/PIK3R1/UBC/IL2RB/FYN	6
T/NK	R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	8/256	83/10248	0.0963855421686747	3.85843373493976	4.18509789815493	0.00106377811014539	0.0147533242893196	0.0147533242893196	TRAT1/FLT3LG/RAC2/PIK3R1/LCK/CD28/ICOS/FYN	8
T/NK	R-HSA-975155	MyD88 dependent cascade initiated on endosome	9/256	103/10248	0.087378640776699	3.49787621359223	4.07807902359144	0.00106807468368823	0.0147533242893196	0.0147533242893196	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	9
T/NK	R-HSA-168898	Toll-like Receptor Cascades	12/256	169/10248	0.0710059171597633	2.84245562130178	3.86566133736117	0.00107697664708543	0.0147563171241786	0.0147563171241786	UBA52/MAP3K8/BIRC3/DUSP4/UBB/SOCS1/UBC/JUN/ITGB2/HMGB1/NFKBIA/FOS	12
T/NK	R-HSA-8876725	Protein methylation	4/256	19/10248	0.210526315789474	8.42763157894737	5.18683823050033	0.0010965852164589	0.0147864943076482	0.0147864943076482	EEF1A1/HSPA8/EEF2/CALM1	4
T/NK	R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	4/256	19/10248	0.210526315789474	8.42763157894737	5.18683823050033	0.0010965852164589	0.0147864943076482	0.0147864943076482	UBA52/BIRC3/UBB/UBC	4
T/NK	R-HSA-114608	Platelet degranulation	10/256	126/10248	0.0793650793650794	3.17708333333333	3.93567562648089	0.00120452987452788	0.0161141437545108	0.0161141437545108	TGFB1/FLNA/PLEK/PFN1/TUBA4A/SOD1/SRGN/CTSW/CALM1/TMSB4X	10
T/NK	R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	9/256	105/10248	0.0857142857142857	3.43125	4.008050580196	0.00122487386689349	0.016258286717594	0.016258286717594	UBA52/FAU/EIF3F/EIF4B/EIF2S3/PABPC1/EIF3L/EIF3H/EIF3E	9
T/NK	R-HSA-9770562	mRNA Polyadenylation	10/256	127/10248	0.078740157480315	3.15206692913386	3.90605235298381	0.00127938731794028	0.0168502252184537	0.0168502252184537	UBA52/SRSF2/UBB/FUS/HNRNPA1/SNRPD2/UBC/PCBP1/DDX5/SRSF7	10
T/NK	R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	9/256	106/10248	0.0849056603773585	3.39887971698113	3.97366947339794	0.00130996539027928	0.0171202399852654	0.0171202399852654	UBA52/MAP3K8/DUSP4/UBB/UBC/JUN/HMGB1/NFKBIA/FOS	9
T/NK	R-HSA-9669938	Signaling by KIT in disease	4/256	20/10248	0.2	8.00625	5.01992705211431	0.00134407270362265	0.0172998448746581	0.0172998448746581	PIK3R1/LCK/STAT3/FYN	4
T/NK	R-HSA-9670439	Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	4/256	20/10248	0.2	8.00625	5.01992705211431	0.00134407270362265	0.0172998448746581	0.0172998448746581	PIK3R1/LCK/STAT3/FYN	4
T/NK	R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	5/256	34/10248	0.147058823529412	5.88694852941176	4.56847691576192	0.00143858069375728	0.0183770571330348	0.0183770571330348	UBA52/CYLD/TNFAIP3/UBB/UBC	5
T/NK	R-HSA-2219528	PI3K/AKT Signaling in Cancer	9/256	109/10248	0.0825688073394495	3.30533256880734	3.8729457294328	0.00159422303697632	0.0200635921468353	0.0200635921468353	TRAT1/FLT3LG/RAC2/PIK3R1/LCK/CD28/ICOS/CDKN1B/FYN	9
