Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Myeloid/TAM | ref:TAM_C0	GO:0050728	negative regulation of inflammatory response	10/244	159/15651	0.0628930817610063	4.03417878131766	4.83926079746564	0.000197614753795893	0.00378385833946096	0.00378385833946096	APOE/TREM2/GNAS/HLA-DRB1/GRN/HCK/NR1H3/METRNL/SIRPA/LYN	10
Myeloid/TAM | ref:TAM_C0	GO:0002699	positive regulation of immune effector process	12/244	223/15651	0.0538116591928251	3.45166507388076	4.64036133494265	0.000202528162638206	0.00386496888298864	0.00386496888298864	HLA-DRA/LAPTM5/TYROBP/TREM2/CD81/HLA-DRB1/CD74/HLA-DMB/VAMP8/LGALS9/ITGAM/SPI1	12
Myeloid/TAM | ref:TAM_C0	GO:0040013	negative regulation of locomotion	14/244	292/15651	0.047945205479452	3.07537053671682	4.50503993636323	0.000203778956563906	0.00387587575384549	0.00387587575384549	RAP2B/LRP1/HMOX1/APOE/AIF1/RHOA/RHOB/CD74/ZEB2/CD63/ENG/RAC1/EMILIN2/TIMP1	14
Myeloid/TAM | ref:TAM_C0	GO:0045861	negative regulation of proteolysis	6/244	55/15651	0.109090909090909	6.99746646795827	5.6070651563886	0.000206585427175329	0.00390323326974313	0.00390323326974313	CSTB/CST3/CTSZ/NR1H3/TIMP2/TIMP1	6
Myeloid/TAM | ref:TAM_C0	GO:0080164	regulation of nitric oxide metabolic process	6/244	55/15651	0.109090909090909	6.99746646795827	5.6070651563886	0.000206585427175329	0.00390323326974313	0.00390323326974313	APOE/DDAH2/TLR4/P2RX4/RAC1/SIRPA	6
Myeloid/TAM | ref:TAM_C0	GO:0019724	B cell mediated immunity	10/244	160/15651	0.0625	4.00896516393443	4.81427026233814	0.000207955277072299	0.00391614789100508	0.00391614789100508	TREM2/FCGR3A/CD81/FCER1G/CD74/FCGR2A/FCGR1A/C1QA/C1QB/C1QC	10
Myeloid/TAM | ref:TAM_C0	GO:0010594	regulation of endothelial cell migration	10/244	161/15651	0.062111801242236	3.98406475918949	4.78948167317187	0.000218746613798261	0.00410581637609498	0.00410581637609498	HSPB1/HMOX1/APOE/GLUL/RHOA/RHOB/P2RX4/GRN/LGMN/RAC1	10
Myeloid/TAM | ref:TAM_C0	GO:0046635	positive regulation of alpha-beta T cell activation	6/244	56/15651	0.107142857142857	6.87251170960187	5.54010834655392	0.000228393902964015	0.0042472627477321	0.0042472627477321	HLA-DRA/RHOA/CD81/HLA-DRB1/LILRB4/LGALS9	6
Myeloid/TAM | ref:TAM_C0	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	7/244	79/15651	0.0886075949367089	5.68359618178045	5.25186838930198	0.000229232257205677	0.0042472627477321	0.0042472627477321	TLR4/NR1H3/MSR1/NINJ1/NAGK/CD14/LYN	7
Myeloid/TAM | ref:TAM_C0	GO:0010759	positive regulation of macrophage chemotaxis	4/244	20/15651	0.2	12.8286885245902	6.66118131453368	0.000229420695212808	0.0042472627477321	0.0042472627477321	CMKLR1/CSF1R/C3AR1/C5AR1	4
Myeloid/TAM | ref:TAM_C0	GO:0045591	positive regulation of regulatory T cell differentiation	4/244	20/15651	0.2	12.8286885245902	6.66118131453368	0.000229420695212808	0.0042472627477321	0.0042472627477321	HLA-DRA/HLA-DRB1/LILRB4/LILRB2	4
Myeloid/TAM | ref:TAM_C0	GO:1904018	positive regulation of vasculature development	10/244	162/15651	0.0617283950617284	3.95947176684882	4.76489199935853	0.000230004239230498	0.0042472627477321	0.0042472627477321	HSPB1/HMOX1/RHOB/CYBB/GRN/NINJ1/C3AR1/C5AR1/EMILIN2/PKM	10
Myeloid/TAM | ref:TAM_C0	GO:0015914	phospholipid transport	8/244	105/15651	0.0761904761904762	4.88711943793911	5.02928498777267	0.000236182141028341	0.00434727515067004	0.00434727515067004	APOE/VMP1/VAT1/PLTP/NPC2/APOC1/SCARB2/ABCA1	8
Myeloid/TAM | ref:TAM_C0	GO:0051924	regulation of calcium ion transport	11/244	194/15651	0.056701030927835	3.63699932398175	4.65094627458932	0.00023719249073437	0.00435183392967948	0.00435183392967948	UCP2/GNAI2/P2RX4/CCR1/LGALS3/CD84/LILRB2/CALM3/LYN/GSTO1/CD4	11
Myeloid/TAM | ref:TAM_C0	GO:0038093	Fc receptor signaling pathway	6/244	57/15651	0.105263157894737	6.75194132873167	5.47477345923666	0.000251975008912333	0.00459544554481949	0.00459544554481949	FCGR3A/FCER1G/FCGR2A/HCK/FCGR1A/LYN	6
Myeloid/TAM | ref:TAM_C0	GO:0050864	regulation of B cell activation	8/244	106/15651	0.0754716981132075	4.84101453758119	4.99340237127729	0.00025208104723598	0.00459544554481949	0.00459544554481949	LAPTM5/TYROBP/CD81/ZFP36L1/TNFSF13B/CD74/SPI1/LYN	8
Myeloid/TAM | ref:TAM_C0	GO:0051701	biological process involved in interaction with host	10/244	164/15651	0.0609756097560976	3.91118552578968	4.71629759520038	0.000253982113061727	0.00461535648767584	0.00461535648767584	CTSB/LRP1/CD81/VAMP8/LGALS9/SCARB2/SIGLEC1/LGALS1/CTSL/CD4	10
Myeloid/TAM | ref:TAM_C0	GO:0043277	apoptotic cell clearance	5/244	37/15651	0.135135135135135	8.66803278688525	5.87652757678661	0.000256358641420867	0.00462905825299832	0.00462905825299832	LRP1/TYROBP/TREM2/NR1H3/RAC1	5
Myeloid/TAM | ref:TAM_C0	GO:0048246	macrophage chemotaxis	5/244	37/15651	0.135135135135135	8.66803278688525	5.87652757678661	0.000256358641420867	0.00462905825299832	0.00462905825299832	CMKLR1/CSF1R/C3AR1/LGALS3/C5AR1	5
Myeloid/TAM | ref:TAM_C0	GO:0007229	integrin-mediated signaling pathway	8/244	107/15651	0.0747663551401869	4.79577141106174	4.95796650382623	0.000268845678849036	0.00483922221928264	0.00483922221928264	TLN1/TYROBP/FCER1G/HCK/CD63/ITGAM/FN1/TIMP1	8
Myeloid/TAM | ref:TAM_C0	GO:0009620	response to fungus	6/244	58/15651	0.103448275862069	6.63552854720181	5.4109915315184	0.000277429021535178	0.00497801885811235	0.00497801885811235	HAMP/TLR4/S100A9/S100A8/SPI1/COTL1	6
Myeloid/TAM | ref:TAM_C0	GO:0006887	exocytosis	15/244	338/15651	0.0443786982248521	2.84660248326705	4.31911399861005	0.000280435537212995	0.00501619177221739	0.00501619177221739	FCGR3A/FCER1G/GNAI2/ANXA2/HCK/VAMP8/SDCBP/LGALS9/RAB31/ITGAM/SPI1/CCR1/CD84/CALM3/LYN	15
Myeloid/TAM | ref:TAM_C0	GO:0042554	superoxide anion generation	5/244	38/15651	0.131578947368421	8.43992666091458	5.7784361097404	0.000291482809999405	0.00519750285580189	0.00519750285580189	TYROBP/GNAI2/CYBB/ITGAM/RAC1	5
Myeloid/TAM | ref:TAM_C0	GO:1905475	regulation of protein localization to membrane	10/244	167/15651	0.0598802395209581	3.84092470796113	4.64482569502334	0.000293854473390126	0.00522346923727121	0.00522346923727121	LRP1/TREM2/GABARAP/CD81/DAB2/GSN/VAMP8/LGALS3/EPB41L3/CLTC	10
Myeloid/TAM | ref:TAM_C0	GO:0051048	negative regulation of secretion	9/244	137/15651	0.0656934306569343	4.21380280004786	4.75456356149989	0.000297702548274746	0.00527543708216057	0.00527543708216057	UCP2/APOE/GNAI2/CD74/VAMP8/LGALS9/NR1H3/SPI1/CD84	9
Myeloid/TAM | ref:TAM_C0	GO:0017157	regulation of exocytosis	10/244	168/15651	0.0595238095238095	3.81806206088993	4.6213693528334	0.000308255820486055	0.00544553471112517	0.00544553471112517	GNAI2/ANXA2/VAMP8/SDCBP/LGALS9/ITGAM/SPI1/CD84/CALM3/LYN	10
Myeloid/TAM | ref:TAM_C0	GO:1902622	regulation of neutrophil migration	5/244	39/15651	0.128205128205128	8.22351828499369	5.68387936022293	0.000330138305935304	0.00581410238786063	0.00581410238786063	MPP1/CD74/RAC1/C3AR1/C5AR1	5
Myeloid/TAM | ref:TAM_C0	GO:0032755	positive regulation of interleukin-6 production	7/244	84/15651	0.0833333333333333	5.3452868852459	5.02514592741511	0.000335357937520215	0.00588785351227799	0.00588785351227799	LAPTM5/TYROBP/TLR4/AIF1/CD74/LGALS9/LILRB2	7
Myeloid/TAM | ref:TAM_C0	GO:0043304	regulation of mast cell degranulation	4/244	22/15651	0.181818181818182	11.6624441132638	6.29789702724568	0.000337997743354811	0.00591599731160292	0.00591599731160292	VAMP8/LGALS9/CD84/LYN	4
Myeloid/TAM | ref:TAM_C0	GO:0032612	interleukin-1 production	8/244	111/15651	0.0720720720720721	4.62295081967213	4.82049307900755	0.00034528422454239	0.00600668227206975	0.00600668227206975	HSPB1/TYROBP/TLR4/TREM2/LILRB4/HAVCR2/LGALS9/SIRPA	8
Myeloid/TAM | ref:TAM_C0	GO:0032652	regulation of interleukin-1 production	8/244	111/15651	0.0720720720720721	4.62295081967213	4.82049307900755	0.00034528422454239	0.00600668227206975	0.00600668227206975	HSPB1/TYROBP/TLR4/TREM2/LILRB4/HAVCR2/LGALS9/SIRPA	8
Myeloid/TAM | ref:TAM_C0	GO:0022604	regulation of cell morphogenesis	11/244	204/15651	0.053921568627451	3.45871504339441	4.44830187087252	0.00036511217872509	0.0063323103094388	0.0063323103094388	ARHGAP18/ARAP1/CYFIP1/LST1/CSF1R/PLXND1/FMNL2/HCK/RAC1/FN1/EPB41L3	11
Myeloid/TAM | ref:TAM_C0	GO:1903305	regulation of regulated secretory pathway	8/244	112/15651	0.0714285714285714	4.58167447306792	4.78714555406886	0.000366927631312706	0.0063445123159706	0.0063445123159706	GNAI2/VAMP8/LGALS9/ITGAM/SPI1/CD84/CALM3/LYN	8
Myeloid/TAM | ref:TAM_C0	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	10/244	172/15651	0.0581395348837209	3.729269919939	4.5293126984946	0.000371900610526722	0.00634562004045594	0.00634562004045594	HLA-DRA/SLC11A1/TREM2/CD81/HLA-DRB1/LILRB4/HAVCR2/LGALS9/LGALS1/CD4	10
Myeloid/TAM | ref:TAM_C0	GO:0042119	neutrophil activation	5/244	40/15651	0.125	8.01793032786885	5.5926382539836	0.000372552175526243	0.00634562004045594	0.00634562004045594	TYROBP/FCER1G/GRN/ITGAM/SPI1	5
Myeloid/TAM | ref:TAM_C0	GO:0045646	regulation of erythrocyte differentiation	5/244	40/15651	0.125	8.01793032786885	5.5926382539836	0.000372552175526243	0.00634562004045594	0.00634562004045594	GLUL/ZFP36L1/MAFB/SPI1/LYN	5
Myeloid/TAM | ref:TAM_C0	GO:0150146	cell junction disassembly	5/244	40/15651	0.125	8.01793032786885	5.5926382539836	0.000372552175526243	0.00634562004045594	0.00634562004045594	TREM2/C1QA/C1QB/C1QC/ITGAM	5
Myeloid/TAM | ref:TAM_C0	GO:1904646	cellular response to amyloid-beta	5/244	40/15651	0.125	8.01793032786885	5.5926382539836	0.000372552175526243	0.00634562004045594	0.00634562004045594	LRP1/TYROBP/TLR4/TREM2/LGMN	5
Myeloid/TAM | ref:TAM_C0	GO:0030003	intracellular monoatomic cation homeostasis	16/244	387/15651	0.041343669250646	2.65192527640107	4.14099537169106	0.000389041819846002	0.00660676376202764	0.00660676376202764	HAMP/SLC11A1/HMOX1/TCIRG1/ATP6V0B/FTL/FTH1/ATOX1/GRN/MCOLN1/CREG1/ATP6V0D1/DMXL2/CCR1/ATP6V0C/ATP6V1F	16
Myeloid/TAM | ref:TAM_C0	GO:0032703	negative regulation of interleukin-2 production	4/244	23/15651	0.173913043478261	11.1553813257306	6.13340291110259	0.000404177684346602	0.00684343580677066	0.00684343580677066	LAPTM5/LILRB4/HAVCR2/VSIG4	4
Myeloid/TAM | ref:TAM_C0	GO:0001771	immunological synapse formation	3/244	10/15651	0.3	19.2430327868852	7.26202640136195	0.000414197578878324	0.00691055960549625	0.00691055960549625	CD81/HAVCR2/LGALS3	3
Myeloid/TAM | ref:TAM_C0	GO:0002604	regulation of dendritic cell antigen processing and presentation	3/244	10/15651	0.3	19.2430327868852	7.26202640136195	0.000414197578878324	0.00691055960549625	0.00691055960549625	SLC11A1/CD68/CD74	3
Myeloid/TAM | ref:TAM_C0	GO:0010887	negative regulation of cholesterol storage	3/244	10/15651	0.3	19.2430327868852	7.26202640136195	0.000414197578878324	0.00691055960549625	0.00691055960549625	TREM2/NR1H3/ABCA1	3
Myeloid/TAM | ref:TAM_C0	GO:0035425	autocrine signaling	3/244	10/15651	0.3	19.2430327868852	7.26202640136195	0.000414197578878324	0.00691055960549625	0.00691055960549625	S100A9/CD68/S100A8	3
Myeloid/TAM | ref:TAM_C0	GO:1900426	positive regulation of defense response to bacterium	3/244	10/15651	0.3	19.2430327868852	7.26202640136195	0.000414197578878324	0.00691055960549625	0.00691055960549625	GRN/HAVCR2/EMILIN2	3
Myeloid/TAM | ref:TAM_C0	GO:0006809	nitric oxide biosynthetic process	6/244	63/15651	0.0952380952380952	6.10889929742389	5.11323156556655	0.000436509160554477	0.0072615780470083	0.0072615780470083	APOE/DDAH2/TLR4/P2RX4/RAC1/SIRPA	6
Myeloid/TAM | ref:TAM_C0	GO:0031667	response to nutrient levels	17/244	433/15651	0.0392609699769053	2.51833377503502	4.03204577620006	0.000465199743445117	0.00771636551191232	0.00771636551191232	FOLR2/UCP2/APOE/FBP1/PLIN2/GABARAP/SPP1/ACSL1/CD68/GNAI2/CYBB/PDK4/ZEB2/VAMP8/ABCA1/DRAM1/CD4	17
Myeloid/TAM | ref:TAM_C0	GO:0002704	negative regulation of leukocyte mediated immunity	6/244	64/15651	0.09375	6.01344774590164	5.05752752281033	0.00047547111765593	0.0078638788328833	0.00786387883288329	LILRB4/HAVCR2/LGALS9/SPI1/CD84/GRB2	6
Myeloid/TAM | ref:TAM_C0	GO:0032753	positive regulation of interleukin-4 production	4/244	24/15651	0.166666666666667	10.6905737704918	5.97874939067898	0.000479115838414872	0.00787848695675868	0.00787848695675868	FCER1G/HAVCR2/LGALS9/CEBPB	4
Myeloid/TAM | ref:TAM_C0	GO:0090023	positive regulation of neutrophil chemotaxis	4/244	24/15651	0.166666666666667	10.6905737704918	5.97874939067898	0.000479115838414872	0.00787848695675868	0.00787848695675868	CD74/RAC1/C3AR1/C5AR1	4
Myeloid/TAM | ref:TAM_C0	GO:0006873	intracellular monoatomic ion homeostasis	16/244	395/15651	0.040506329113924	2.59821539738535	4.04861575686241	0.000486505451512994	0.00797283089554831	0.00797283089554831	HAMP/SLC11A1/HMOX1/TCIRG1/ATP6V0B/FTL/FTH1/ATOX1/GRN/MCOLN1/CREG1/ATP6V0D1/DMXL2/CCR1/ATP6V0C/ATP6V1F	16
Myeloid/TAM | ref:TAM_C0	GO:0046631	alpha-beta T cell activation	10/244	178/15651	0.0561797752808989	3.60356419230061	4.39626710543442	0.000487647736163049	0.00797283089554831	0.00797283089554831	HLA-DRA/RHOA/CD81/HLA-DRB1/LILRB4/LGALS9/LGALS3/LGALS1/CTSL/CEBPB	10
Myeloid/TAM | ref:TAM_C0	GO:0002455	humoral immune response mediated by circulating immunoglobulin	5/244	43/15651	0.116279069767442	7.458539839878	5.33688672844925	0.000524699208564984	0.00852972559564615	0.00852972559564615	TREM2/CD81/C1QA/C1QB/C1QC	5
Myeloid/TAM | ref:TAM_C0	GO:0010883	regulation of lipid storage	5/244	43/15651	0.116279069767442	7.458539839878	5.33688672844925	0.000524699208564984	0.00852972559564615	0.00852972559564615	PLIN2/TREM2/NR1H3/MSR1/ABCA1	5
Myeloid/TAM | ref:TAM_C0	GO:0016032	viral process	15/244	359/15651	0.0417827298050139	2.68008813187817	4.05266015406874	0.000528592591353407	0.00856860604051859	0.00856860604051859	CTSB/LRP1/APOE/OAZ1/CD81/VAMP8/LGALS9/MGAT1/SCARB2/USF2/IFITM3/SIGLEC1/LGALS1/CTSL/CD4	15
Myeloid/TAM | ref:TAM_C0	GO:0034109	homotypic cell-cell adhesion	7/244	91/15651	0.0769230769230769	4.93411097099622	4.73647826497018	0.000546579241242806	0.00883507408082564	0.00883507408082564	RAP2B/HSPB1/TLN1/GNAS/PLAUR/EMILIN2/LYN	7
Myeloid/TAM | ref:TAM_C0	GO:0006576	biogenic amine metabolic process	6/244	66/15651	0.0909090909090909	5.83122205663189	4.94958294605897	0.000561487817768975	0.00895546568524207	0.00895546568524207	OAZ1/ALDH2/ITGAM/SAT1/COMT/HNMT	6
Myeloid/TAM | ref:TAM_C0	GO:0034103	regulation of tissue remodeling	6/244	66/15651	0.0909090909090909	5.83122205663189	4.94958294605897	0.000561487817768975	0.00895546568524207	0.00895546568524207	ARAP1/CST3/SPP1/CSF1R/PDK4/GPNMB	6
Myeloid/TAM | ref:TAM_C0	GO:0070527	platelet aggregation	6/244	66/15651	0.0909090909090909	5.83122205663189	4.94958294605897	0.000561487817768975	0.00895546568524207	0.00895546568524207	RAP2B/HSPB1/TLN1/GNAS/EMILIN2/LYN	6
Myeloid/TAM | ref:TAM_C0	GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	3/244	11/15651	0.272727272727273	17.4936661698957	6.88633603461525	0.000562976963181288	0.00895546568524207	0.00895546568524207	TLR4/TREM2/CD68	3
Myeloid/TAM | ref:TAM_C0	GO:1905671	regulation of lysosome organization	3/244	11/15651	0.272727272727273	17.4936661698957	6.88633603461525	0.000562976963181288	0.00895546568524207	0.00895546568524207	GRN/MCOLN1/SCARB2	3
Myeloid/TAM | ref:TAM_C0	GO:0048261	negative regulation of receptor-mediated endocytosis	4/244	25/15651	0.16	10.2629508196721	5.83295324665942	0.000563444125657537	0.00895546568524207	0.00895546568524207	ANXA2/SDCBP/APOC1/RAC1	4
Myeloid/TAM | ref:TAM_C0	GO:1903531	negative regulation of secretion by cell	8/244	120/15651	0.0666666666666667	4.27622950819672	4.53375735971002	0.00058296068913478	0.00918820662341979	0.00918820662341979	UCP2/APOE/GNAI2/VAMP8/LGALS9/NR1H3/SPI1/CD84	8
Myeloid/TAM | ref:TAM_C0	GO:0000041	transition metal ion transport	7/244	92/15651	0.0760869565217391	4.88047933000713	4.69765902278085	0.000583868854329158	0.00918820662341979	0.00918820662341979	HAMP/SLC11A1/FTL/FTH1/ATOX1/MCOLN1/CLTC	7
Myeloid/TAM | ref:TAM_C0	GO:0002526	acute inflammatory response	7/244	92/15651	0.0760869565217391	4.88047933000713	4.69765902278085	0.000583868854329158	0.00918820662341979	0.00918820662341979	CD163/FCGR3A/SERPINA1/FCGR2A/FCGR1A/FN1/CEBPB	7
Myeloid/TAM | ref:TAM_C0	GO:1905953	negative regulation of lipid localization	5/244	44/15651	0.113636363636364	7.28902757078987	5.25706279372898	0.000584528391921028	0.00918820662341979	0.00918820662341979	APOE/TREM2/APOC1/NR1H3/ABCA1	5
Myeloid/TAM | ref:TAM_C0	GO:0055080	monoatomic cation homeostasis	17/244	442/15651	0.0384615384615385	2.46705548549811	3.93731704698137	0.000586717277032444	0.00919727687567892	0.00919727687567892	HAMP/SLC11A1/HMOX1/TCIRG1/ATP6V0B/FTL/FTH1/ATOX1/PDK4/GRN/MCOLN1/CREG1/ATP6V0D1/DMXL2/CCR1/ATP6V0C/ATP6V1F	17
Myeloid/TAM | ref:TAM_C0	GO:0016485	protein processing	11/244	216/15651	0.0509259259259259	3.26656420765027	4.22118734859321	0.00059078882844291	0.00923572891806917	0.00923572891806917	CFD/CTSS/CTSH/CTSZ/ANXA2/GSN/PLAUR/LGMN/MAFB/CTSL/ST14	11
Myeloid/TAM | ref:TAM_C0	GO:0002819	regulation of adaptive immune response	10/244	184/15651	0.0543478260869565	3.4860566642908	4.26884056452476	0.000631840786497023	0.00985050144194539	0.00985050144194539	HLA-DRA/SLC11A1/TREM2/CD81/HLA-DRB1/LILRB4/HAVCR2/LGALS9/LGALS1/CD4	10
Myeloid/TAM | ref:TAM_C0	GO:0071624	positive regulation of granulocyte chemotaxis	4/244	26/15651	0.153846153846154	9.86822194199243	5.69516429673192	0.000657799907070481	0.0101648474634289	0.0101648474634289	CD74/RAC1/C3AR1/C5AR1	4
Myeloid/TAM | ref:TAM_C0	GO:0098581	detection of external biotic stimulus	4/244	26/15651	0.153846153846154	9.86822194199243	5.69516429673192	0.000657799907070481	0.0101648474634289	0.0101648474634289	TLR4/TREM2/HLA-DRB1/LY96	4
Myeloid/TAM | ref:TAM_C0	GO:0006879	intracellular iron ion homeostasis	6/244	68/15651	0.0882352941176471	5.65971552555448	4.84597721448429	0.000659129611193249	0.0101648474634289	0.0101648474634289	HAMP/SLC11A1/HMOX1/FTL/FTH1/ATP6V0D1	6
Myeloid/TAM | ref:TAM_C0	GO:2000379	positive regulation of reactive oxygen species metabolic process	6/244	68/15651	0.0882352941176471	5.65971552555448	4.84597721448429	0.000659129611193249	0.0101648474634289	0.0101648474634289	TYROBP/TLR4/GNAI2/ITGAM/SIRPA/GRB2	6
Myeloid/TAM | ref:TAM_C0	GO:2001233	regulation of apoptotic signaling pathway	13/244	291/15651	0.0446735395189003	2.86551461889471	4.04243072508985	0.000667845955713358	0.0102443879089264	0.0102443879089264	HSPB1/HMOX1/TLR4/TREM2/LTBR/CTSH/S100A9/GNAI2/CD74/GRINA/PLAUR/S100A8/LGALS3	13
Myeloid/TAM | ref:TAM_C0	GO:0010001	glial cell differentiation	9/244	153/15651	0.0588235294117647	3.77314368370299	4.3378377315386	0.000667878076081427	0.0102443879089264	0.0102443879089264	LRP1/TREM2/S100A9/GRN/C1QA/ZEB2/C5AR1/LYN/GRB2	9
Myeloid/TAM | ref:TAM_C0	GO:0042063	gliogenesis	11/244	220/15651	0.05	3.20717213114754	4.14900111455966	0.00068800368993256	0.0105247963934455	0.0105247963934455	LRP1/TREM2/S100A9/CSF1R/P2RX4/GRN/C1QA/ZEB2/C5AR1/LYN/GRB2	11
Myeloid/TAM | ref:TAM_C0	GO:0032611	interleukin-1 beta production	7/244	95/15651	0.0736842105263158	4.72635893011217	4.5844850717494	0.000708005222250562	0.0107730074617646	0.0107730074617646	HSPB1/TYROBP/TLR4/TREM2/LILRB4/LGALS9/SIRPA	7
Myeloid/TAM | ref:TAM_C0	GO:0032651	regulation of interleukin-1 beta production	7/244	95/15651	0.0736842105263158	4.72635893011217	4.5844850717494	0.000708005222250562	0.0107730074617646	0.0107730074617646	HSPB1/TYROBP/TLR4/TREM2/LILRB4/LGALS9/SIRPA	7
Myeloid/TAM | ref:TAM_C0	GO:0072593	reactive oxygen species metabolic process	10/244	187/15651	0.053475935828877	3.43013062154817	4.2070971758639	0.000716184877199809	0.0108684864609099	0.0108684864609099	UCP2/TYROBP/TLR4/RHOA/GNAI2/CYBB/ITGAM/RAC1/SIRPA/GRB2	10
Myeloid/TAM | ref:TAM_C0	GO:0030225	macrophage differentiation	5/244	46/15651	0.108695652173913	6.97211332858161	5.104675183099	0.000719370040365179	0.010887865915978	0.010887865915978	UCP2/HLA-DRB1/CSF1R/C1QC/CD4	5
Myeloid/TAM | ref:TAM_C0	GO:1904350	regulation of protein catabolic process in the vacuole	3/244	12/15651	0.25	16.0358606557377	6.55703449330383	0.000742016400007763	0.0112009142286886	0.0112009142286886	LAPTM5/LRP1/CD81	3
Myeloid/TAM | ref:TAM_C0	GO:0010758	regulation of macrophage chemotaxis	4/244	27/15651	0.148148148148148	9.50273224043716	5.5646430680797	0.000762824619760548	0.0114544138956676	0.0114544138956676	CMKLR1/CSF1R/C3AR1/C5AR1	4
Myeloid/TAM | ref:TAM_C0	GO:0045671	negative regulation of osteoclast differentiation	4/244	27/15651	0.148148148148148	9.50273224043716	5.5646430680797	0.000762824619760548	0.0114544138956676	0.0114544138956676	TLR4/LILRB4/LILRB3/MAFB	4
Myeloid/TAM | ref:TAM_C0	GO:0097190	apoptotic signaling pathway	18/244	495/15651	0.0363636363636364	2.33248882265276	3.79111465215193	0.000781495587487396	0.0117039732866223	0.0117039732866223	LAPTM5/HSPB1/HMOX1/TLR4/TREM2/LTBR/GABARAP/CTSH/S100A9/GNAI2/P2RX4/CD74/GRINA/PLAUR/S100A8/SPI1/LGALS3/CEBPB	18
Myeloid/TAM | ref:TAM_C0	GO:0050801	monoatomic ion homeostasis	17/244	454/15651	0.0374449339207048	2.40184697046292	3.81454414210037	0.000790526006528297	0.0118082235425405	0.0118082235425405	HAMP/SLC11A1/HMOX1/TCIRG1/ATP6V0B/FTL/FTH1/ATOX1/PDK4/GRN/MCOLN1/CREG1/ATP6V0D1/DMXL2/CCR1/ATP6V0C/ATP6V1F	17
Myeloid/TAM | ref:TAM_C0	GO:0036230	granulocyte activation	5/244	47/15651	0.106382978723404	6.82377049180328	5.03185656129851	0.000794902812568019	0.0118425990822797	0.0118425990822797	TYROBP/FCER1G/GRN/ITGAM/SPI1	5
Myeloid/TAM | ref:TAM_C0	GO:0007041	lysosomal transport	8/244	126/15651	0.0634920634920635	4.07259953161592	4.35781180456465	0.000804573500876407	0.0119554593645854	0.0119554593645854	LAPTM5/LRP1/RHOB/GRN/NPC2/MFSD1/SCARB2/PSAP	8
Myeloid/TAM | ref:TAM_C0	GO:0072659	protein localization to plasma membrane	12/244	262/15651	0.0458015267175573	2.93786760105118	3.98072879682199	0.000861281239402556	0.0127648590961844	0.0127648590961844	LRP1/TREM2/CD81/DAB2/VAMP8/CCDC88A/EHD4/RAB31/VAMP5/LGALS3/EPB41L3/CLTC	12
Myeloid/TAM | ref:TAM_C0	GO:0045453	bone resorption	5/244	48/15651	0.104166666666667	6.68160860655738	4.96113357311212	0.000876197366007123	0.012952285415639	0.012952285415639	ARAP1/SPP1/TPP1/CSF1R/PDK4	5
Myeloid/TAM | ref:TAM_C0	GO:0034383	low-density lipoprotein particle clearance	4/244	28/15651	0.142857142857143	9.16334894613583	5.44074288924897	0.00087916247834522	0.0129625351458342	0.0129625351458342	LIPA/HMOX1/TREM2/ANXA2	4
Myeloid/TAM | ref:TAM_C0	GO:0046209	nitric oxide metabolic process	6/244	72/15651	0.0833333333333333	5.3452868852459	4.65058896934698	0.000893482621157662	0.0131397212276434	0.0131397212276434	APOE/DDAH2/TLR4/P2RX4/RAC1/SIRPA	6
Myeloid/TAM | ref:TAM_C0	GO:0015908	fatty acid transport	7/244	99/15651	0.0707070707070707	4.53539493293592	4.44074107339706	0.000905063331114098	0.0132758132836428	0.0132758132836428	UCP2/APOE/ACSL1/SLCO2B1/P2RX4/FABP5/LYN	7
Myeloid/TAM | ref:TAM_C0	GO:2000377	regulation of reactive oxygen species metabolic process	8/244	129/15651	0.062015503875969	3.9778879146016	4.27388080262355	0.000938338249761122	0.0137286103926589	0.0137286103926589	TYROBP/TLR4/RHOA/GNAI2/ITGAM/RAC1/SIRPA/GRB2	8
Myeloid/TAM | ref:TAM_C0	GO:0032490	detection of molecule of bacterial origin	3/244	13/15651	0.230769230769231	14.8023329129886	6.26507988503407	0.000953552885582604	0.0137398302149857	0.0137398302149857	TLR4/TREM2/LY96	3
Myeloid/TAM | ref:TAM_C0	GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	3/244	13/15651	0.230769230769231	14.8023329129886	6.26507988503407	0.000953552885582604	0.0137398302149857	0.0137398302149857	TLR4/TREM2/CSF1R	3
Myeloid/TAM | ref:TAM_C0	GO:0046007	negative regulation of activated T cell proliferation	3/244	13/15651	0.230769230769231	14.8023329129886	6.26507988503407	0.000953552885582604	0.0137398302149857	0.0137398302149857	LAPTM5/LILRB4/LGALS9	3
Myeloid/TAM | ref:TAM_C0	GO:0048388	endosomal lumen acidification	3/244	13/15651	0.230769230769231	14.8023329129886	6.26507988503407	0.000953552885582604	0.0137398302149857	0.0137398302149857	ATP6V0B/ATP6V0C/ATP6V1F	3
